person_number,work_date,pay_code,hours,job,labor_level_1,labor_level_2,labor_level_3,shift_count
RN015,2026-04-14,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN015,2026-04-15,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN015,2026-04-18,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN015,2026-04-20,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN015,2026-04-21,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN015,2026-04-22,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN015,2026-04-23,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN015,2026-04-24,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN015,2026-04-25,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN015,2026-04-26,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN016,2026-04-14,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN016,2026-04-15,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN016,2026-04-16,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN016,2026-04-19,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN016,2026-04-20,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN016,2026-04-21,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN016,2026-04-22,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN016,2026-04-23,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN016,2026-04-24,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN016,2026-04-25,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN017,2026-04-13,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN017,2026-04-14,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN017,2026-04-15,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN017,2026-04-16,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN017,2026-04-19,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN017,2026-04-20,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN017,2026-04-22,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN017,2026-04-23,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN017,2026-04-24,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN017,2026-04-25,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN018,2026-04-15,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN018,2026-04-17,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN018,2026-04-19,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN018,2026-04-21,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN018,2026-04-22,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN018,2026-04-23,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN018,2026-04-24,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN018,2026-04-25,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN018,2026-04-26,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN019,2026-04-14,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN019,2026-04-15,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN019,2026-04-16,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN019,2026-04-18,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN019,2026-04-20,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN019,2026-04-21,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN019,2026-04-22,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN019,2026-04-23,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN019,2026-04-25,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN019,2026-04-26,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN020,2026-04-13,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN020,2026-04-14,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN020,2026-04-15,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN020,2026-04-16,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN020,2026-04-17,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN020,2026-04-19,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN020,2026-04-20,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN020,2026-04-21,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN020,2026-04-22,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN020,2026-04-24,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN021,2026-04-13,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN021,2026-04-16,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN021,2026-04-17,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN021,2026-04-19,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN021,2026-04-20,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN021,2026-04-21,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN021,2026-04-22,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN021,2026-04-23,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN021,2026-04-24,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN021,2026-04-26,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN022,2026-04-14,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN022,2026-04-16,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN022,2026-04-17,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN022,2026-04-18,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN022,2026-04-19,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN022,2026-04-20,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN022,2026-04-22,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN022,2026-04-23,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN022,2026-04-24,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN022,2026-04-25,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN022,2026-04-26,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN023,2026-04-14,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN023,2026-04-15,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN023,2026-04-16,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN023,2026-04-17,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN023,2026-04-18,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN023,2026-04-19,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN023,2026-04-21,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN023,2026-04-22,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN023,2026-04-23,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN023,2026-04-24,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN023,2026-04-25,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN023,2026-04-26,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN024,2026-04-13,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN024,2026-04-14,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN024,2026-04-15,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN024,2026-04-18,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN024,2026-04-19,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN024,2026-04-20,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN024,2026-04-22,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN024,2026-04-23,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN024,2026-04-24,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN024,2026-04-25,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN024,2026-04-26,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN025,2026-04-14,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN025,2026-04-15,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN025,2026-04-16,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN025,2026-04-17,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN025,2026-04-18,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN025,2026-04-19,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN025,2026-04-22,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN025,2026-04-25,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN026,2026-04-13,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN026,2026-04-14,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN026,2026-04-16,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN026,2026-04-17,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN026,2026-04-19,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN026,2026-04-20,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN026,2026-04-22,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN026,2026-04-23,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN026,2026-04-24,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN026,2026-04-26,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN027,2026-04-13,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN027,2026-04-15,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN027,2026-04-16,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN027,2026-04-19,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN027,2026-04-20,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN027,2026-04-21,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN027,2026-04-22,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN027,2026-04-23,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN027,2026-04-24,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN027,2026-04-26,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN028,2026-04-15,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN028,2026-04-16,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN028,2026-04-17,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN028,2026-04-18,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN028,2026-04-21,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN028,2026-04-22,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN028,2026-04-23,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN028,2026-04-24,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN028,2026-04-25,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN028,2026-04-26,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN029,2026-04-13,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN029,2026-04-16,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN029,2026-04-18,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN029,2026-04-19,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN029,2026-04-21,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN029,2026-04-22,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN029,2026-04-23,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN029,2026-04-24,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN029,2026-04-26,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN030,2026-04-13,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN030,2026-04-14,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN030,2026-04-15,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN030,2026-04-16,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN030,2026-04-17,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN030,2026-04-19,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN030,2026-04-20,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN030,2026-04-21,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN030,2026-04-22,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN030,2026-04-23,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN030,2026-04-24,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN030,2026-04-25,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN030,2026-04-26,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN031,2026-04-14,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN031,2026-04-18,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN031,2026-04-19,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN031,2026-04-21,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN031,2026-04-23,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN031,2026-04-24,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN031,2026-04-26,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN032,2026-04-14,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN032,2026-04-15,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN032,2026-04-17,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN032,2026-04-18,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN032,2026-04-19,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN032,2026-04-21,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN032,2026-04-23,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN032,2026-04-24,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN033,2026-04-13,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN033,2026-04-14,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN033,2026-04-15,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN033,2026-04-17,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN033,2026-04-18,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN033,2026-04-20,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN033,2026-04-21,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN033,2026-04-22,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN033,2026-04-23,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN033,2026-04-24,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN033,2026-04-25,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN033,2026-04-26,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN034,2026-04-14,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN034,2026-04-16,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN034,2026-04-18,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN034,2026-04-19,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN034,2026-04-20,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN034,2026-04-21,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN034,2026-04-22,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN034,2026-04-24,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN034,2026-04-25,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN034,2026-04-26,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN035,2026-04-14,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN035,2026-04-16,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN035,2026-04-17,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN035,2026-04-18,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN035,2026-04-19,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN035,2026-04-20,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN035,2026-04-21,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN035,2026-04-22,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN035,2026-04-23,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN035,2026-04-24,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN035,2026-04-25,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN036,2026-04-13,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN036,2026-04-14,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN036,2026-04-15,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN036,2026-04-16,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN036,2026-04-17,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN036,2026-04-19,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN036,2026-04-20,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN036,2026-04-24,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN036,2026-04-25,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN036,2026-04-26,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN037,2026-04-14,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN037,2026-04-17,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN037,2026-04-18,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN037,2026-04-22,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN037,2026-04-23,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN037,2026-04-24,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN037,2026-04-25,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN037,2026-04-26,REG,7.75,UNITED_HEBREW/U-SA4/RN,UNITED_HEBREW,U-SA4,RN,1
RN038,2026-04-13,REG,7.75,UNITED_HEBREW/U-LT1/RN,UNITED_HEBREW,U-LT1,RN,1
RN038,2026-04-15,REG,7.75,UNITED_HEBREW/U-LT1/RN,UNITED_HEBREW,U-LT1,RN,1
RN038,2026-04-16,REG,7.75,UNITED_HEBREW/U-LT1/RN,UNITED_HEBREW,U-LT1,RN,1
